id,district
29834,Лефортово
21392,Лефортово
28370,Лефортово
23257,Ново-Переделкино
23416,Ново-Переделкино
23762,Внуково
23419,Ново-Переделкино
150195,Солнцево
146487,Тверской
19932,Ново-Переделкино
23417,Ново-Переделкино
19679,Ново-Переделкино
19939,Ново-Переделкино
82417,Ново-Переделкино
23418,Ново-Переделкино
23254,Ново-Переделкино
20122,Тверской
22719,Ново-Переделкино
23242,Ново-Переделкино
19967,Солнцево
150053,Солнцево
23488,Солнцево
23650,Солнцево
23649,Солнцево
152932,Солнцево
24084,Внуково
20116,Внуково
23256,Ново-Переделкино
19964,Солнцево
66234,Ново-Переделкино
68258,Ново-Переделкино
23247,Ново-Переделкино
150714,Солнцево
23240,Ново-Переделкино
19776,Тверской
19785,Тверской
19786,Тверской
143883,Солнцево
152595,Перово
24446,Ивановское
80869,Якиманка
118887,Якиманка
29782,Якиманка
24047,Замоскворечье
120275,Замоскворечье
124565,Замоскворечье
125327,Замоскворечье
147147,Замоскворечье
22639,Якиманка
28214,Якиманка
141294,Замоскворечье
28225,Якиманка
22480,Мещанский
22042,Тверской
25076,Тверской
99022,Таганский
24996,Таганский
22008,Таганский
155233,Таганский
25002,Таганский
77536,Таганский
152963,Таганский
22012,Таганский
24989,Таганский
25962,Басманный
27742,Пресненский
26976,Таганский
26740,Таганский
80911,Таганский
27209,Басманный
142991,Мещанский
26791,Тверской
26792,Тверской
20596,Тверской
20597,Тверской
20587,Тверской
27780,Тверской
156828,Таганский
26117,Тверской
147140,Замоскворечье
138491,Замоскворечье
77595,Таганский
151798,Таганский
69631,Таганский
77524,Таганский
141050,Замоскворечье
29127,Красносельский
22413,Красносельский
140945,Замоскворечье
143108,Замоскворечье
153974,Мещанский
25945,Басманный
26115,Тверской
97531,Тверской
158158,Таганский
85639,Таганский
20520,Таганский
26525,Якиманка
26795,Тверской
27175,Тверской
156441,Арбат
127104,Арбат
24976,Таганский
139198,Замоскворечье
25183,Тверской
143463,Тверской
137896,Красносельский
139460,Якиманка
25909,Хамовники
27772,Басманный
26074,Тверской
74839,Тверской
20557,Таганский
28624,Красносельский
126948,Хамовники
58658,Хамовники
26517,Хамовники
25986,Красносельский
26024,Мещанский
157751,Мещанский
22453,Красносельский
22441,Красносельский
111192,Тверской
120360,Тверской
83682,Якиманка
135798,Пресненский
150711,Замоскворечье
22006,Таганский
20513,Басманный
81091,Басманный
26631,Басманный
69439,Басманный
24337,Якиманка
24982,Таганский
119626,Мещанский
74450,Мещанский
29805,Мещанский
22619,Хамовники
21408,Красносельский
130040,Якиманка
82845,Якиманка
90785,Якиманка
26093,Якиманка
142163,Замоскворечье
142170,Замоскворечье
141945,Замоскворечье
146102,Замоскворечье
25052,Тверской
105439,Тверской
29166,Таганский
121039,Тверской
143589,Таганский
148473,Таганский
131470,Таганский
100142,Таганский
25024,Таганский
22013,Таганский
29159,Таганский
143111,Замоскворечье
129320,Тверской
25019,Тверской
146400,Якиманка
25070,Тверской
154372,Пресненский
24917,Басманный
22574,Таганский
158074,Басманный
24969,Арбат
139868,Замоскворечье
28623,Красносельский
26040,Мещанский
141232,Мещанский
25163,Хамовники
76668,Пресненский
152169,Тверской
143381,Замоскворечье
24098,Замоскворечье
106437,Мещанский
22544,Мещанский
22545,Мещанский
22546,Мещанский
22547,Мещанский
22356,Басманный
26632,Басманный
26634,Басманный
26694,Басманный
24901,Басманный
24904,Басманный
21809,Басманный
21810,Басманный
21665,Басманный
21656,Басманный
21965,Басманный
20823,Басманный
110624,Басманный
100698,Басманный
101390,Басманный
104077,Басманный
124196,Басманный
124197,Басманный
152845,Басманный
98448,Басманный
150560,Басманный
136485,Таганский
92543,Таганский
26522,Якиманка
22051,Тверской
152206,Замоскворечье
146444,Замоскворечье
130923,Замоскворечье
21504,Замоскворечье
129292,Таганский
53088,Таганский
20912,Мещанский
28422,Тверской
25008,Таганский
26378,Замоскворечье
20439,Замоскворечье
22027,Таганский
22575,Таганский
24981,Таганский
157975,Таганский
131975,Таганский
131967,Таганский
96142,Таганский
96144,Таганский
153873,Арбат
154087,Арбат
69398,Якиманка
144760,Пресненский
26459,Пресненский
128669,Тверской
158117,Тверской
76832,Тверской
156043,Тверской
140750,Тверской
80569,Тверской
152058,Якиманка
26060,Тверской
22456,Красносельский
136098,Басманный
69307,Мещанский
152698,Мещанский
96152,Таганский
96154,Таганский
83336,Хамовники
20626,Хамовники
28195,Таганский
96390,Пресненский
83921,Тверской
149242,Басманный
24701,Басманный
69045,Мещанский
152195,Тверской
26495,Пресненский
151324,Пресненский
151316,Пресненский
74929,Замоскворечье
25152,Тверской
22505,Мещанский
83403,Мещанский
78312,Мещанский
26048,Пресненский
29140,Пресненский
74604,Пресненский
92610,Пресненский
115374,Пресненский
147306,Пресненский
140633,Пресненский
136341,Таганский
26919,Якиманка
25167,Хамовники
131630,Красносельский
22432,Красносельский
26783,Тверской
25868,Тверской
25869,Тверской
26358,Замоскворечье
21014,Замоскворечье
21015,Замоскворечье
21016,Замоскворечье
28550,Замоскворечье
20600,Тверской
24684,Басманный
140913,Пресненский
157085,Басманный
124409,Замоскворечье
24931,Басманный
22383,Басманный
152579,Пресненский
157022,Басманный
24915,Басманный
21077,Тверской
149389,Замоскворечье
22050,Тверской
151105,Тверской
157871,Тверской
153651,Якиманка
112200,Пресненский
20210,Мещанский
150304,Замоскворечье
21819,Замоскворечье
157380,Замоскворечье
137399,Замоскворечье
75542,Таганский
26748,Таганский
26765,Тверской
27181,Хамовники
25599,Арбат
24962,Арбат
24135,Арбат
143665,Арбат
27687,Басманный
152118,Красносельский
152972,Мещанский
155727,Басманный
155729,Басманный
154749,Басманный
144433,Басманный
144280,Басманный
145700,Басманный
26416,Пресненский
147988,Красносельский
26443,Пресненский
27346,Басманный
74850,Тверской
138016,Мещанский
105674,Тверской
155294,Тверской
26043,Пресненский
150543,Пресненский
25131,Тверской
153729,Хамовники
26782,Тверской
21032,Тверской
24705,Басманный
153787,Басманный
88049,Пресненский
22346,Басманный
28410,Таганский
26738,Таганский
26511,Пресненский
152188,Тверской
20871,Хамовники
154424,Замоскворечье
130285,Замоскворечье
22130,Замоскворечье
75639,Замоскворечье
152190,Тверской
149237,Замоскворечье
151317,Пресненский
142614,Пресненский
156520,Красносельский
20330,Тверской
27749,Тверской
26059,Тверской
29154,Таганский
21411,Красносельский
129539,Хамовники
141574,Замоскворечье
141575,Замоскворечье
26635,Замоскворечье
145452,Пресненский
26087,Хамовники
137330,Замоскворечье
152084,Хамовники
148193,Замоскворечье
144886,Замоскворечье
128969,Замоскворечье
22406,Замоскворечье
80291,Хамовники
26077,Хамовники
25100,Тверской
127917,Тверской
26999,Мещанский
58473,Пресненский
119444,Красносельский
143195,Замоскворечье
152077,Хамовники
152076,Хамовники
144981,Красносельский
21661,Басманный
109777,Пресненский
137704,Замоскворечье
28427,Тверской
75030,Мещанский
99767,Мещанский
83387,Мещанский
26015,Мещанский
25980,Красносельский
27344,Басманный
25882,Тверской
24924,Басманный
26986,Тверской
74898,Тверской
21073,Тверской
153685,Якиманка
73678,Арбат
24108,Замоскворечье
22402,Замоскворечье
124684,Замоскворечье
143223,Замоскворечье
147912,Басманный
152840,Басманный
127656,Арбат
141692,Арбат
140307,Красносельский
24295,Пресненский
26629,Басманный
59124,Хамовники
129859,Пресненский
129828,Пресненский
158000,Пресненский
24220,Пресненский
22645,Якиманка
27001,Якиманка
20280,Арбат
26705,Басманный
82576,Хамовники
81688,Якиманка
22030,Тверской
141251,Красносельский
25101,Тверской
87723,Пресненский
143222,Замоскворечье
24310,Тверской
22641,Якиманка
21989,Замоскворечье
141265,Арбат
80755,Тверской
74735,Пресненский
27216,Тверской
76243,Тверской
24349,Якиманка
26623,Басманный
27345,Басманный
21785,Замоскворечье
125343,Замоскворечье
151791,Хамовники
150894,Пресненский
21815,Басманный
24704,Басманный
28635,Мещанский
157736,Пресненский
144241,Арбат
28374,Таганский
150576,Басманный
155135,Басманный
157912,Басманный
144430,Басманный
150837,Таганский
27631,Басманный
129822,Пресненский
20905,Басманный
155720,Арбат
139033,Тверской
26062,Тверской
26916,Басманный
24031,Басманный
148871,Мещанский
22389,Басманный
24324,Хамовники
93151,Мещанский
21887,Мещанский
20318,Мещанский
151753,Замоскворечье
24049,Замоскворечье
26072,Тверской
157583,Тверской
22018,Таганский
74838,Таганский
79633,Тверской
24316,Тверской
152113,Тверской
22570,Таганский
133198,Таганский
133199,Таганский
133254,Красносельский
133282,Красносельский
133984,Красносельский
86325,Красносельский
86331,Красносельский
86333,Красносельский
86398,Красносельский
86404,Красносельский
93060,Красносельский
93385,Красносельский
93395,Красносельский
93410,Красносельский
93427,Красносельский
24726,Красносельский
26388,Красносельский
46719,Хамовники
141537,Тверской
152177,Даниловский
140422,Пресненский
124496,Мещанский
150702,Замоскворечье
22372,Басманный
59223,Мещанский
157977,Таганский
158163,Таганский
151315,Пресненский
138018,Мещанский
151313,Пресненский
22626,Хамовники
150829,Таганский
138015,Мещанский
140425,Пресненский
156815,Пресненский
58489,Пресненский
24296,Пресненский
74554,Пресненский
69385,Тверской
69387,Тверской
140751,Тверской
127682,Тверской
140634,Пресненский
81660,Пресненский
98735,Пресненский
143839,Пресненский
74624,Пресненский
74893,Тверской
52641,Тверской
125295,Тверской
69381,Тверской
22134,Тверской
24317,Тверской
25904,Тверской
20519,Таганский
26630,Басманный
58975,Басманный
59250,Басманный
29793,Басманный
24949,Басманный
157401,Арбат
156544,Мещанский
24128,Красносельский
143431,Мещанский
152094,Хамовники
28201,Таганский
138899,Тверской
138901,Тверской
138902,Тверской
138903,Тверской
26512,Таганский
20521,Таганский
144244,Тверской
59184,Тверской
59153,Тверской
59154,Тверской
108867,Тверской
109353,Тверской
109308,Тверской
152526,Тверской
119622,Замоскворечье
26997,Красносельский
125326,Замоскворечье
74858,Тверской
147737,Басманный
22373,Басманный
134271,Тверской
88895,Тверской
26998,Мещанский
152201,Хамовники
153387,Хамовники
150819,Таганский
27750,Хамовники
152109,Хамовники
26018,Мещанский
147291,Мещанский
69298,Мещанский
27088,Тверской
69466,Тверской
74894,Тверской
74916,Замоскворечье
73119,Замоскворечье
129621,Замоскворечье
150613,Замоскворечье
150302,Замоскворечье
139957,Замоскворечье
74553,Красносельский
29149,Пресненский
27887,Хамовники
22375,Басманный
152096,Хамовники
89422,Пресненский
89423,Пресненский
125274,Тверской
27315,Тверской
58782,Мещанский
105516,Мещанский
114319,Мещанский
124778,Арбат
144236,Арбат
144237,Арбат
144238,Арбат
156755,Тверской
27788,Хамовники
140758,Арбат
141185,Арбат
24151,Арбат
22353,Басманный
24706,Басманный
156003,Замоскворечье
157407,Пресненский
157411,Пресненский
157415,Пресненский
157416,Пресненский
157418,Пресненский
157428,Пресненский
157432,Пресненский
157439,Пресненский
97668,Пресненский
96642,Пресненский
24185,Пресненский
27144,Пресненский
26457,Пресненский
154808,Замоскворечье
139286,Замоскворечье
129110,Тверской
158008,Тверской
158009,Тверской
78296,Тверской
29158,Таганский
125572,Мещанский
149009,Хамовники
69072,Басманный
138451,Арбат
75610,Мещанский
76142,Мещанский
150820,Таганский
83954,Таганский
155537,Таганский
80615,Таганский
58756,Замоскворечье
148575,Замоскворечье
145188,Замоскворечье
143471,Тверской
152050,Тверской
139905,Замоскворечье
125325,Замоскворечье
145995,Замоскворечье
152837,Пресненский
153770,Хамовники
140424,Пресненский
83390,Мещанский
24678,Басманный
27782,Тверской
69454,Тверской
136355,Тверской
149411,Тверской
147759,Тверской
75704,Тверской
22442,Красносельский
151120,Красносельский
155065,Замоскворечье
157109,Замоскворечье
137705,Замоскворечье
125537,Красносельский
148734,Красносельский
148737,Красносельский
147331,Красносельский
144845,Красносельский
22045,Тверской
135924,Замоскворечье
140293,Красносельский
25017,Таганский
81063,Хамовники
81658,Хамовники
58629,Хамовники
21410,Красносельский
74880,Тверской
74884,Тверской
28408,Таганский
142207,Тверской
142210,Тверской
152865,Хамовники
141033,Замоскворечье
141036,Замоскворечье
150198,Замоскворечье
94054,Хамовники
22469,Арбат
151307,Пресненский
22377,Басманный
93617,Пресненский
93636,Пресненский
93644,Пресненский
93657,Пресненский
93251,Пресненский
157465,Пресненский
93810,Пресненский
144950,Пресненский
147087,Пресненский
147091,Пресненский
147099,Пресненский
147100,Пресненский
147102,Пресненский
147103,Пресненский
147106,Пресненский
147109,Пресненский
147119,Пресненский
147121,Пресненский
129833,Сосенское
129971,Сосенское
129973,Сосенское
129976,Сосенское
129953,Сосенское
129966,Сосенское
129947,Сосенское
136043,Сосенское
148615,Сосенское
148617,Сосенское
149167,Сосенское
149172,Сосенское
149175,Сосенское
152879,Сосенское
152896,Сосенское
152897,Сосенское
152764,Сосенское
152777,Сосенское
152923,Сосенское
152924,Сосенское
104717,Сосенское
103507,Сосенское
104792,Сосенское
104794,Сосенское
104798,Сосенское
104825,Сосенское
99992,Московский
127634,Московский
124208,Московский
77764,Московский
79701,Троицк
77506,Сосенское
124209,Марушкинское
77757,Московский
79707,Московский
78177,Марушкинское
84259,Кокошкино
145291,Тверской
145286,Тверской
145287,Тверской
149552,Сосенское
145288,Марушкинское
145354,Марушкинское
80065,Рязановское
136413,Рязановское
136421,Рязановское
136417,Рязановское
147171,Роговское
148311,Сосенское
136907,Вороновское
77627,Вороновское
79931,Внуковское
79930,Внуковское
150564,Воскресенское
79668,Троицк
79698,Троицк
136550,Троицк
136572,Троицк
150308,Троицк
79671,Троицк
79713,Троицк
120032,Троицк
146615,Троицк
79667,Троицк
148323,Сосенское
147986,Сосенское
77626,Клёновское
77748,Московский
127410,Московский
77749,Московский
147695,Кокошкино
146732,Кокошкино
145293,Щаповское
145289,Марушкинское
145290,Марушкинское
78058,Михайлово-Ярцевское
78055,Михайлово-Ярцевское
78002,Краснопахорское
115170,Краснопахорское
146492,Чертаново Южное
146506,Чертаново Южное
136420,Рязановское
136426,Рязановское
136415,Рязановское
80078,Рязановское
136432,Рязановское
80070,Рязановское
136431,Рязановское
83995,Рязановское
77649,Вороновское
78205,"""Мосрентген"""
79879,"""Мосрентген"""
136429,Рязановское
148560,Вороновское
136380,Марушкинское
148321,Сосенское
77504,Сосенское
84029,Киевский
79870,"""Мосрентген"""
120305,Внуковское
154685,Внуковское
84028,Киевский
136563,Троицк
79669,Троицк
82475,Троицк
136558,Троицк
155150,Внуковское
136461,Щербинка
78179,Марушкинское
77621,Клёновское
137322,Клёновское
80001,Щербинка
127397,Михайлово-Ярцевское
111432,"""Мосрентген"""
111449,"""Мосрентген"""
79985,Щербинка
136464,Щербинка
77992,Краснопахорское
77642,Вороновское
136348,Воскресенское
156784,Троицк
77993,Краснопахорское
145277,Краснопахорское
83585,Троицк
136416,Рязановское
136382,Марушкинское
136381,Марушкинское
158080,Десёновское
145567,Московский
145568,Московский
145570,Московский
145573,Московский
145574,Московский
145575,Московский
145576,Московский
145577,Московский
145578,Московский
145581,Московский
145582,Московский
153520,Сосенское
147763,Щербинка
79715,Троицк
136384,Марушкинское
129753,Щербинка
129754,Щербинка
129756,Щербинка
129757,Щербинка
149854,Щербинка
149804,Щербинка
140886,Щербинка
139149,Щербинка
120789,Щербинка
79988,Щербинка
79990,Щербинка
79665,Троицк
109810,Московский
109821,Московский
109832,Московский
108081,Московский
129059,Московский
128934,Московский
130996,Московский
147647,Московский
145269,Московский
145266,Московский
147984,Сосенское
142771,Щаповское
136569,Троицк
79706,Троицк
155232,Троицк
120857,Троицк
110542,Внуковское
146586,Десёновское
136460,Щербинка
136462,Щербинка
77295,Новофёдоровское
77290,Новофёдоровское
151190,Рязановское
157393,Московский
145255,Щаповское
137325,Клёновское
146126,Троицк
91257,Троицк
140339,Сосенское
157232,Воскресенское
111643,Раменки
119165,Раменки
19889,Крылатское
157532,Можайский
155942,Кунцево
153355,Кунцево
124636,Кунцево
106312,Кунцево
127607,Кунцево
127609,Кунцево
127792,Кунцево
128086,Кунцево
127856,Кунцево
129243,Кунцево
128711,Кунцево
132822,Кунцево
132831,Кунцево
139001,Ново-Переделкино
139490,Тропарёво-Никулино
134644,Тропарёво-Никулино
134627,Тропарёво-Никулино
134632,Тропарёво-Никулино
134633,Тропарёво-Никулино
134635,Тропарёво-Никулино
134637,Тропарёво-Никулино
134638,Тропарёво-Никулино
151655,Тропарёво-Никулино
151596,Тропарёво-Никулино
148728,Раменки
148423,Фили-Давыдково
148426,Фили-Давыдково
148430,Фили-Давыдково
148432,Фили-Давыдково
148433,Фили-Давыдково
148435,Фили-Давыдково
148437,Фили-Давыдково
148438,Фили-Давыдково
148439,Фили-Давыдково
149958,Фили-Давыдково
146411,Фили-Давыдково
146578,Фили-Давыдково
150206,Фили-Давыдково
150207,Фили-Давыдково
150212,Фили-Давыдково
150216,Фили-Давыдково
150219,Фили-Давыдково
124944,Строгино
120816,Строгино
142342,Строгино
142307,Строгино
148387,Строгино
133451,Бабушкинский
120819,Бабушкинский
120822,Бабушкинский
120791,Бабушкинский
157525,Северный
158011,Митино
147660,Митино
147666,Митино
154684,Северный
124698,Крюково
128312,Головинский
128332,Головинский
84117,Головинский
84131,Головинский
84138,Головинский
84148,Головинский
84217,Головинский
84227,Головинский
128009,Крюково
150652,Крюково
139075,Крюково
147768,Крюково
145078,Крюково
154505,Хорошёвский
154506,Хорошёвский
154507,Хорошёвский
154508,Хорошёвский
154509,Хорошёвский
154511,Хорошёвский
154512,Хорошёвский
154514,Хорошёвский
154524,Хорошёвский
154526,Хорошёвский
154527,Хорошёвский
154529,Хорошёвский
154530,Хорошёвский
154532,Хорошёвский
154534,Хорошёвский
154535,Хорошёвский
154536,Хорошёвский
154537,Хорошёвский
154538,Хорошёвский
21845,Таганский
25859,Таганский
158233,Митино
158554,Мещанский
158642,Ховрино
80008,Лианозово
21686,Красносельский
158795,"""Мосрентген"""
158236,Головинский
52644,Внуково
158750,Мещанский
156347,Сокольники
144391,Хамовники
158309,Отрадное
101149,Пресненский
158255,Басманный
158771,Басманный
26477,Пресненский
150900,Пресненский
158239,Головинский
158814,Чертаново Южное
158619,Чертаново Южное
158618,Чертаново Южное
21489,Академический
158523,Пресненский
158321,Хамовники
158716,Ломоносовский
158786,Котловка
158388,Арбат
158355,Лефортово
158540,Даниловский
158742,Даниловский
158484,Преображенское
158757,Академический
29070,Коньково
158568,Чертаново Южное
158762,Якиманка
158261,Якиманка
158768,Басманный
151546,Пресненский
158718,Арбат
158330,Арбат
23304,Филёвский Парк
158379,Кузьминки
83965,Таганский
26762,Таганский
158488,Басманный
158769,Басманный
158299,Москворечье-Сабурово
24987,Таганский
156352,Сокольники
23988,Дорогомилово
158391,Отрадное
158431,Бабушкинский
145235,Бутырский
156341,Сокольники
156357,Сокольники
156329,Сокольники
156313,Сокольники
156346,Сокольники
156321,Сокольники
156400,Перово
158471,Марьино
158341,Обручевский
158343,Обручевский
158344,Обручевский
158345,Обручевский
114367,Обручевский
158806,Котловка
158761,Левобережный
158799,Войковский
150170,Пресненский
156392,Пресненский
83306,Старое Крюково
158290,Крюково
146331,Даниловский
146332,Даниловский
151576,Даниловский
143533,Даниловский
158501,Нагатино-Садовники
158678,Чертаново Южное
158679,Донской
158495,Зюзино
19800,Очаково-Матвеевское
19760,Тропарёво-Никулино
19849,Тропарёво-Никулино
158578,Щукино
152666,Головинский
107047,Царицыно
156405,Нагатинский Затон
107037,Даниловский
158198,Даниловский
158195,Чертаново Центральное
158324,Чертаново Центральное
158465,Чертаново Центральное
140002,Донской
158597,Чертаново Южное
158653,Якиманка
158337,Басманный
158245,Басманный
158753,Мещанский
83951,Таганский
158645,Мещанский
158258,Басманный
158803,Красносельский
158487,Басманный
158607,Тверской
158542,Тверской
27866,Арбат
156360,Тверской
158200,Замоскворечье
158247,Басманный
25684,Таганский
158262,Якиманка
156361,Тверской
149897,Сосенское
149863,Косино-Ухтомский
156378,Тверской
148062,Московский
148082,Московский
153478,Марушкинское
156189,Щербинка
147848,Михайлово-Ярцевское
155099,Московский
155107,Московский
157826,Митино
156845,Роговское
158301,Аэропорт
155263,Измайлово
158424,Академический
158620,Северное Измайлово
125478,Чертаново Центральное
158622,Якиманка
158617,Таганский
148031,Московский
154867,Царицыно
69829,Тропарёво-Никулино
133815,Даниловский
74930,Чертаново Северное
86794,Тропарёво-Никулино
158670,Коньково
158485,Пресненский
154865,Царицыно
156312,Левобережный
25036,Тверской
136723,Даниловский
158826,Нагатинский Затон
111240,Арбат
110168,Мещанский
115133,Обручевский
21604,Алексеевский
153410,Останкинский
156890,Хамовники
58661,Хамовники
140407,Чертаново Центральное
150208,Фили-Давыдково
151907,Тропарёво-Никулино
140453,Строгино
83154,Митино
70973,Северный
26663,Свиблово
98380,Таганский
144005,Мещанский
58490,Пресненский
158841,Замоскворечье
159104,Вороновское
159087,Сосенское
159533,Дорогомилово
159088,Аэропорт
159382,Тверской
158717,Арбат
159014,Якиманка
159145,Марьино
159190,Зюзино
158871,Мещанский
159660,Ивановское
159624,Лианозово
159345,Бабушкинский
158763,Тверской
159055,Первомайское
159112,Якиманка
158984,Тверской
159072,Бутырский
159001,Ново-Переделкино
159573,Бутырский
159554,Преображенское
159060,Братеево
159383,Тверской
158838,Тверской
159160,Соколиная Гора
159651,Покровское-Стрешнево
158840,Тверской
159641,Ховрино
159106,Кузьминки
159424,Зябликово
159649,Головинский
158874,Внуковское
159179,Хорошёво-Мнёвники
150886,Пресненский
158855,Тверской
159528,Лефортово
159224,Орехово-Борисово Южное
159043,Матушкино
159410,Косино-Ухтомский
159339,Чертаново Южное
158875,Внуковское
159574,Нагатинский Затон
159622,Покровское-Стрешнево
159244,Бутырский
158978,Марьино
159119,Силино
158856,Тверской
158882,Нагорный
158879,Нагорный
159065,Нагатинский Затон
158930,Чертаново Южное
159648,Сокол
158835,Якиманка
159012,Якиманка
159536,Дорогомилово
158853,Тверской
159144,Южное Бутово
159530,Алексеевский
159373,Митино
159277,Тверской
159266,Бутырский
158958,Вешняки
159180,Бутырский
159299,Измайлово
158864,Косино-Ухтомский
159556,Преображенское
159258,Бирюлёво Западное
159296,Бутырский
158865,Косино-Ухтомский
158087,Красносельский
159531,Алексеевский
25741,Басманный
161447,Ново-Переделкино
162316,Тропарёво-Никулино
161549,Покровское-Стрешнево
161009,Алексеевский
162145,Даниловский
161291,Отрадное
163125,Отрадное
160976,Измайлово
160114,Мещанский
162622,Арбат
161829,Алексеевский
160838,Коптево
161045,Головинский
161562,Гагаринский
161067,Хамовники
162791,Аэропорт
161353,Аэропорт
160842,Беговой
161609,Таганский
160984,Мещанский
161239,Коптево
161319,Раменки
160031,Академический
160574,Красносельский
162573,Северное Измайлово
162686,Измайлово
161412,Бутырский
161235,Покровское-Стрешнево
160356,Тверской
160053,Покровское-Стрешнево
160173,Нагатинский Затон
161372,Северное Тушино
161377,Северное Тушино
161724,Гольяново
162133,Хорошёвский
161849,Таганский
162519,Академический
161210,Северное Измайлово
160269,Гольяново
160872,Пресненский
162786,Пресненский
160157,Тропарёво-Никулино
160524,Сокольники
162018,Раменки
160374,Раменки
161326,Раменки
161093,Даниловский
24352,Якиманка
160874,Останкинский
162642,Марушкинское
162673,Мещанский
161264,Красносельский
159782,Якиманка
161780,Южное Медведково
162271,Марфино
162883,Южное Медведково
161742,Пресненский
160305,Соколиная Гора
159878,Южное Медведково
162230,Хорошёво-Мнёвники
161538,Тверской
161544,Тверской
162858,Матушкино
160144,Якиманка
159990,Сокольники
161088,Тверской
160697,Головинский
162506,Головинский
19719,Тропарёво-Никулино
163033,Хорошёво-Мнёвники
162869,Южное Тушино
162016,Восточное Измайлово
23674,Тропарёво-Никулино
19721,Тропарёво-Никулино
161451,Даниловский
160140,Вешняки
160132,Зябликово
160646,Орехово-Борисово Южное
160635,Орехово-Борисово Южное
162197,Царицыно
162735,Царицыно
163097,Южнопортовый
159709,Даниловский
159711,Даниловский
160141,Нагатинский Затон
162477,Нагатинский Затон
160862,Свиблово
162583,Ярославский
162641,Ростокино
162619,Ростокино
160171,Мещанский
160667,Царицыно
162323,Нагатинский Затон
160116,Мещанский
162148,Мещанский
162155,Мещанский
159972,Мещанский
162637,Мещанский
162538,Мещанский
160730,Филёвский Парк
163088,Таганский
161268,Таганский
161026,Таганский
19715,Таганский
162259,Хорошёво-Мнёвники
162722,Матушкино
160649,Ховрино
160655,Ховрино
160766,Филёвский Парк
162521,Ростокино
161238,Новокосино
160760,Ховрино
161830,Алексеевский
161223,Северное Медведково
160917,Лианозово
161787,Сокольники
160098,Вешняки
160316,Вешняки
161771,Восточное Измайлово
162564,Отрадное
162535,Ивановское
161769,Таганский
161650,Лефортово
162032,Южнопортовый
160787,Новокосино
163113,Южнопортовый
162549,Кузьминки
160258,Академический
160022,Ясенево
161389,Южное Бутово
160311,Южное Бутово
160259,Коньково
159854,Якиманка
159857,Якиманка
159847,Якиманка
159816,Якиманка
19714,Тропарёво-Никулино
161334,Ново-Переделкино
162415,Дорогомилово
160045,Митино
160930,Строгино
162119,Митино
160661,Митино
160654,Митино
161990,Куркино
161813,Митино
159888,Строгино
162921,Южное Тушино
160376,Тверской
161850,Беговой
162986,Южное Тушино
161317,Западное Дегунино
162674,Головинский
160413,Сокол
162087,Ховрино
160048,Ховрино
162065,Силино
160033,Крюково
161541,Даниловский
162017,Даниловский
23788,Чертаново Северное
162408,Чертаново Северное
160129,Даниловский
162939,Чертаново Центральное
162639,Чертаново Центральное
160522,Донской
161892,Царицыно
161485,Нагатино-Садовники
160162,Нагатино-Садовники
160163,Нагатино-Садовники
160631,Нагатино-Садовники
162542,Даниловский
162470,Чертаново Центральное
162472,Чертаново Центральное
160371,Чертаново Северное
160284,Чертаново Северное
159761,Зябликово
160107,Нагатино-Садовники
160637,Царицыно
160054,Нагатино-Садовники
161611,Даниловский
160834,Братеево
161121,Даниловский
161713,Даниловский
161064,Даниловский
160647,Даниловский
162548,Братеево
161691,Таганский
73387,Красносельский
160530,Арбат
160923,Пресненский
161271,Тверской
162336,Московский
163031,Московский
162612,Щаповское
162908,Сосенское
163016,Московский
162980,Троицк
160714,Троицк
162238,Московский
162239,Московский
162615,Щаповское
162981,Кунцево
161464,Щербинка
162884,Ростокино
160623,Покровское-Стрешнево
162137,Головинский
162140,Головинский
162142,Головинский
162144,Головинский
162168,Головинский
162186,Головинский
162187,Головинский
162189,Головинский
162190,Головинский
162192,Головинский
162835,Крюково
162794,Крюково
161931,Преображенское
162646,Троицк
162263,Троицк
161988,Косино-Ухтомский
162100,Рязанский
162695,Западное Дегунино
160263,Мещанский
162528,Митино
161793,Лианозово
161175,Котловка
160145,Бибирево
160353,Бескудниковский
159829,Хорошёво-Мнёвники
159921,Свиблово
161302,Куркино
160892,Щербинка
161536,Ново-Переделкино
159717,Отрадное
161236,Богородское
159701,Бутырский
160329,Щербинка
119862,Арбат
160067,Нагатинский Затон
160244,Хорошёво-Мнёвники
163020,Люблино
160321,Южное Бутово
162644,Мещанский
162432,Сокол
163030,Люблино
162723,Косино-Ухтомский
162709,Замоскворечье
159716,Отрадное
160003,Замоскворечье
162895,Южное Тушино
162525,Отрадное
163237,Хамовники
163228,Мещанский
163238,Проспект Вернадского
166441,Басманный
166443,Басманный
166444,Тверской
166446,Беговой
166463,Пресненский
166469,Даниловский
166498,Пресненский
166509,Пресненский
166519,Гольяново
166556,Донской
166563,Измайлово
166568,Донской
166586,Измайлово
166593,Краснопахорское
166599,Даниловский
166602,Даниловский
166613,Мещанский
166632,Преображенское
166651,Орехово-Борисово Северное
166684,Куркино
166749,Тверской
166752,Западное Дегунино
166754,Западное Дегунино
166766,Братеево
166768,Хамовники
166771,Хамовники
166777,Хамовники
166778,Соколиная Гора
166799,Басманный
166809,Якиманка
166813,Басманный
166868,Троицк
166881,Басманный
166882,Басманный
166884,Хамовники
166885,Пресненский
166886,Таганский
