id,object_name,chain,object_type,address,number,street,district
27260,Ресторан «ТАНУКИ»,True,ресторан,"город Москва, Варшавское шоссе, дом 86",98,Варшавское шоссе,Нагорный
121102,Друзья,False,ресторан,"город Москва, улица Ленинская Слобода, дом 26",120,улица Ленинская Слобода,Даниловский
152159,Кафе «Шоколадница»,True,кафе,"город Москва, Варшавское шоссе, дом 160",20,Варшавское шоссе,Чертаново Южное
73494,Бургер Кинг,True,фастфуд,"город Москва, Варшавское шоссе, дом 160",70,Варшавское шоссе,Чертаново Южное
75207,Семейный ресторан «Космик»,True,кафе,"город Москва, Варшавское шоссе, дом 160",80,Варшавское шоссе,Чертаново Южное
73493,Кафе «Шоколадница»,True,кафе,"город Москва, Каширское шоссе, дом 26",60,Каширское шоссе,Москворечье-Сабурово
111093,Кафе «KFC»,True,фастфуд,"город Москва, Каширское шоссе, дом 26",24,Каширское шоссе,Москворечье-Сабурово
111106,Суши «Boofet»,False,фастфуд,"город Москва, Каширское шоссе, дом 26",24,Каширское шоссе,Москворечье-Сабурово
111069,Кафе Иль Патио «Il Patio»,True,кафе,"город Москва, Каширское шоссе, дом 26",176,Каширское шоссе,Москворечье-Сабурово
111082,Кафе «Макдоналдс»,True,фастфуд,"город Москва, Каширское шоссе, дом 26",24,Каширское шоссе,Москворечье-Сабурово
94047,Теремок,True,фастфуд,"город Москва, Каширское шоссе, дом 26",12,Каширское шоссе,Москворечье-Сабурово
131360,Кафе «Costa coffee»,True,кафе,"город Москва, Каширское шоссе, дом 26",21,Каширское шоссе,Москворечье-Сабурово
131379,Кафетерий «Плюшка&Ватрушка»,False,кафетерий,"город Москва, Каширское шоссе, дом 26",21,Каширское шоссе,Москворечье-Сабурово
111277,Столовая МОТЭК,False,столовая,"город Москва, 19-й километр Московской Кольцевой Автодороги, владение 20, строение 2",30,19-й километр Московской Кольцевой Автодороги,Братеево
89017,Теремок,True,ресторан,"город Москва, Кировоградская улица, дом 13А",20,Кировоградская улица,Чертаново Центральное
89022,Бургер Кинг,True,фастфуд,"город Москва, Кировоградская улица, дом 13А",25,Кировоградская улица,Чертаново Центральное
89027,KFC,True,фастфуд,"город Москва, Кировоградская улица, дом 13А",30,Кировоградская улица,Чертаново Центральное
89043,Старбакс,True,кафе,"город Москва, Кировоградская улица, дом 13А",55,Кировоградская улица,Чертаново Центральное
106130,Yes PIZZA,False,фастфуд,"город Москва, Кировоградская улица, дом 13А",25,Кировоградская улица,Чертаново Центральное
158169,Пивзавод ресторан Brotundbeer,False,ресторан,"город Москва, Кировоградская улица, дом 13А",120,Кировоградская улица,Чертаново Центральное
158185,Иль Патио,True,ресторан,"город Москва, Кировоградская улица, дом 13А",152,Кировоградская улица,Чертаново Центральное
158173,Дача на Варшавке,False,ресторан,"город Москва, Кировоградская улица, дом 13А",250,Кировоградская улица,Чертаново Центральное
158174,BAZAR,False,ресторан,"город Москва, Кировоградская улица, дом 13А",80,Кировоградская улица,Чертаново Центральное
158175,Урюк,True,ресторан,"город Москва, Кировоградская улица, дом 13А",160,Кировоградская улица,Чертаново Центральное
98628,Чайхона №1,True,ресторан,"город Москва, Кировоградская улица, дом 13А",80,Кировоградская улица,Чертаново Центральное
98979,Шоколадница,True,кафе,"город Москва, Кировоградская улица, дом 13А",25,Кировоградская улица,Чертаново Центральное
132748,Doughnats Coffee,False,кулинария,"город Москва, Кировоградская улица, дом 13А",10,Кировоградская улица,Чертаново Центральное
132752,Gelato Bacio,False,кулинария,"город Москва, Кировоградская улица, дом 13А",6,Кировоградская улица,Чертаново Центральное
85374,Ресторан «Макдоналдс»,True,ресторан,"город Москва, улица Борисовские Пруды, дом 26, корпус 2",114,улица Борисовские Пруды,Братеево
138857,Бар «БАДДИ БАР»,False,бар,"город Москва, улица Борисовские Пруды, дом 26, корпус 2",47,улица Борисовские Пруды,Братеево
138410,Бургер Кинг,True,фастфуд,"город Москва, Автозаводская улица, дом 18",40,Автозаводская улица,Даниловский
137415,ТЕРЕМОК,True,фастфуд,"город Москва, Автозаводская улица, дом 18",40,Автозаводская улица,Даниловский
153506,Ресторан «Урюк»,True,ресторан,"город Москва, Автозаводская улица, дом 18",250,Автозаводская улица,Даниловский
157619,Кофейня «Дабл Би»,True,кафе,"город Москва, Автозаводская улица, дом 18",10,Автозаводская улица,Даниловский
157621,Ресторан KFC,True,фастфуд,"город Москва, Автозаводская улица, дом 18",10,Автозаводская улица,Даниловский
157632,Ресторан быстрого питания «Крошка Картошка»,True,фастфуд,"город Москва, Автозаводская улица, дом 18",0,Автозаводская улица,Даниловский
140005,Бар «Пальмира Бизнес Клуб»,False,бар,"город Москва, Новоданиловская набережная, дом 6, корпус 1",30,Новоданиловская набережная,Донской
152218,Столовая,False,столовая,"город Москва, Кожевническая улица, дом 14",76,Кожевническая улица,Даниловский
28979,Столовая «Школа 166»,False,столовая,"город Москва, Севастопольский проспект, дом 5А",220,Севастопольский проспект,Донской
29341,Столовая «ГБОУ СОШ 1158»,False,столовая,"город Москва, Сумской проезд, дом 21А",240,Сумской проезд,Чертаново Северное
28970,ШКОЛА 933 «КДП»,False,столовая,"город Москва, Медынская улица, дом 7А",200,Медынская улица,Бирюлёво Западное
